"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
500705468,"2",99371,"Arfgef2","ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)"
500705469,"2",102633360,"Gm31204","predicted gene, 31204"
500705470,"2",110750,"Cse1l","chromosome segregation 1-like (S. cerevisiae)"
500705471,"2",20853,"Stau1","staufen (RNA binding protein) homolog 1 (Drosophila)"
500705472,"2",383774,"Gm11470","predicted gene 11470"
500705473,"2",228889,"Ddx27","DEAD (Asp-Glu-Ala-Asp) box polypeptide 27"
500705474,"2",98999,"Znfx1","zinc finger, NFX1-type containing 1"
500705475,"2",68949,"1500012F01Rik","RIKEN cDNA 1500012F01 gene"
500705476,"2",100217443,"Snord12","small nucleolar RNA, C/D box 12"
500705477,"2",105244361,"LOC105244361","uncharacterized LOC105244361"
500705478,"2",668950,"Gm11472","predicted gene 11472"
500705479,"2",16500,"Kcnb1","potassium voltage gated channel, Shab-related subfamily, member 1"
500705480,"2",102633717,"Gm31476","predicted gene, 31476"
500705481,"2",105244363,"LOC105244363","uncharacterized LOC105244363"
500705482,"2",68941,"1110018N20Rik","RIKEN cDNA 1110018N20 gene"
500705483,"2",19223,"Ptgis","prostaglandin I2 (prostacyclin) synthase"
500705484,"2",105244364,"LOC105244364","uncharacterized LOC105244364"
500705485,"2",56336,"B4galt5","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5"
500705486,"2",77031,"Slc9a8","solute carrier family 9 (sodium/hydrogen exchanger), member 8"
500705487,"2",263876,"Spata2","spermatogenesis associated 2"
500705488,"2",81018,"Rnf114","ring finger protein 114"
500705489,"2",100502654,"Gm11474","100502654"
500705490,"2",20613,"Snai1","snail family zinc finger 1"
500705491,"2",102634096,"Gm11476","predicted gene 11476"
500705492,"2",102633905,"Gm31619","predicted gene, 31619"
500705493,"2",100416287,"Gm11475","predicted gene 11475"
500705494,"2",66589,"Ube2v1","ubiquitin-conjugating enzyme E2 variant 1"
500705495,"2",102634213,"Gm31852","predicted gene, 31852"
500705496,"2",407243,"Tmem189","transmembrane protein 189"
500705497,"2",102634323,"Gm31932","predicted gene, 31932"
500705498,"2",12608,"Cebpb","CCAAT/enhancer binding protein (C/EBP), beta"
500705499,"2",329562,"A530013C23Rik","RIKEN cDNA A530013C23 gene"
500705500,"2",102634439,"LOC102634439","uncharacterized LOC102634439"
500705501,"2",102634514,"Gm32077","predicted gene, 32077"
500705502,"2",102634786,"Gm32287","predicted gene, 32287"
500705503,"2",100048985,"Gm14321","predicted gene 14321"
500705504,"2",102635090,"Gm32513","predicted gene, 32513"
500705505,"2",102635203,"Gm32600","predicted gene, 32600"
500705506,"2",102635312,"Gm32685","predicted gene, 32685"
500705507,"2",102635393,"Gm32747","predicted gene, 32747"
500705508,"2",102635471,"Gm32800","predicted gene, 32800"
500705509,"2",102635537,"Gm32845","predicted gene, 32845"
500705510,"2",102635784,"Gm33033","predicted gene, 33033"
500705511,"2",102635641,"Gm32928","predicted gene, 32928"
500705512,"2",19246,"Ptpn1","protein tyrosine phosphatase, non-receptor type 1"
500705513,"2",69553,"Fam65c","family with sequence similarity 65, member C"
500705514,"2",102635884,"Gm33108","predicted gene, 33108"
500705515,"2",105244367,"LOC105244367","uncharacterized LOC105244367"
500705516,"2",58220,"Pard6b","par-6 family cell polarity regulator beta"
500705517,"2",105244368,"LOC105244368","uncharacterized LOC105244368"
500705518,"2",77017,"E130018N17Rik","RIKEN cDNA E130018N17 gene"
500705519,"2",102635987,"Gm33185","predicted gene, 33185"
500705520,"2",11538,"Adnp","activity-dependent neuroprotective protein"
500705521,"2",13480,"Dpm1","dolichol-phosphate (beta-D) mannosyltransferase 1"
500705522,"2",69372,"Mocs3","molybdenum cofactor synthesis 3"
500705523,"2",241794,"Kcng1","potassium voltage-gated channel, subfamily G, member 1"
500705524,"2",105244369,"LOC105244369","uncharacterized LOC105244369"
500705525,"2",102636095,"Gm33262","predicted gene, 33262"
500705526,"2",102636236,"Gm33359","predicted gene, 33359"
500705527,"2",668952,"Gm14234","predicted gene 14234"
500705528,"2",102636310,"Gm33413","predicted gene, 33413"
500705529,"2",18019,"Nfatc2","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2"
500705530,"2",11981,"Atp9a","ATPase, class II, type 9A"
500705531,"2",102466784,"Mir7004","microRNA 7004"
500705532,"2",99377,"Sall4","sal-like 4 (Drosophila)"
500705533,"2",105244370,"LOC105244370","uncharacterized LOC105244370"
500705534,"2",100502777,"LOC100502777","zinc finger protein 64"
500705535,"2",22722,"Zfp64","zinc finger protein 64"
500705536,"2",105244371,"LOC105244371","uncharacterized LOC105244371"
500705537,"2",102636604,"Gm33622","predicted gene, 33622"
500705538,"2",75508,"1700017J07Rik","RIKEN cDNA 1700017J07 gene"
500705539,"2",105244372,"LOC105244372","105244372"
500705540,"2",102636851,"Gm33806","predicted gene, 33806"
500705541,"2",105244373,"LOC105244373","uncharacterized LOC105244373"
500705542,"2",105244374,"LOC105244374","uncharacterized LOC105244374"
500705543,"2",102637001,"LOC102637001","uncharacterized LOC102637001"
500705544,"2",102637246,"Gm34112","predicted gene, 34112"
500705545,"2",102637117,"Gm14249","predicted gene 14249"
500705546,"2",102637316,"LOC102637316","uncharacterized LOC102637316"
500705547,"2",619302,"1700101G07Rik","RIKEN cDNA 1700101G07 gene"
500705548,"2",228911,"Tshz2","teashirt zinc finger family member 2"
500705549,"2",105244378,"LOC105244378","uncharacterized LOC105244378"
500705550,"2",102637568,"Gm34344","predicted gene, 34344"
500705551,"2",105244377,"LOC105244377","uncharacterized LOC105244377"
500705552,"2",105244376,"LOC105244376","uncharacterized LOC105244376"
500705553,"2",100043910,"A630075F10Rik","RIKEN cDNA A630075F10 gene"
500705554,"2",228913,"Zfp217","zinc finger protein 217"
500705555,"2",102637643,"Gm34403","predicted gene, 34403"
500705556,"2",105244379,"LOC105244379","uncharacterized LOC105244379"
500705557,"2",100502923,"Gm17619","predicted gene, 17619"
500705558,"2",20461,"Gm14270","predicted gene 14270"
500705559,"2",102637832,"Gm34542","predicted gene, 34542"
500705560,"2",105244380,"LOC105244380","uncharacterized LOC105244380"
500705561,"2",76960,"Bcas1","breast carcinoma amplified sequence 1"
500705562,"2",73303,"Bcas1os2","breast carcinoma amplified sequence 1, opposite strand 2"
500705563,"2",228916,"Gm14269","predicted gene 14269"
500705564,"2",102637914,"Gm34608","predicted gene, 34608"
500705565,"2",105244381,"LOC105244381","uncharacterized LOC105244381"
500705566,"2",13081,"Cyp24a1","cytochrome P450, family 24, subfamily a, polypeptide 1"
500705567,"2",109054,"Pfdn4","prefoldin 4"
500705568,"2",100502946,"Gm16796","predicted gene, 16796"
500705569,"2",105244382,"LOC105244382","uncharacterized LOC105244382"
500705570,"2",102638221,"Gm14637","predicted gene 14637"
500705571,"2",67637,"4930470P17Rik","RIKEN cDNA 4930470P17 gene"
500705572,"2",105244383,"LOC105244383","uncharacterized LOC105244383"
500705573,"2",102638330,"Gm14264","predicted gene 14264"
500705574,"2",105244384,"LOC105244384","uncharacterized LOC105244384"
500705575,"2",102638404,"Gm34981","predicted gene, 34981"
500705576,"2",76829,"Dok5","docking protein 5"
500705577,"2",102638480,"Gm35033","predicted gene, 35033"
500705578,"2",668955,"Gm14263","predicted gene 14263"
500705579,"2",105244385,"LOC105244385","uncharacterized LOC105244385"
500705580,"2",102639014,"Gm35434","predicted gene, 35434"
500705581,"2",102639081,"Gm35481","predicted gene, 35481"
500705582,"2",102639149,"Gm35529","predicted gene, 35529"
500705583,"2",102639221,"Gm35580","predicted gene, 35580"
500705584,"2",75655,"1700028P15Rik","RIKEN cDNA 1700028P15 gene"
500705585,"2",105244386,"LOC105244386","uncharacterized LOC105244386"
500705586,"2",228942,"Cbln4","cerebellin 4 precursor protein"
500705587,"2",100418448,"Gm14274","predicted gene 14274"
500705588,"2",105244387,"LOC105244387","uncharacterized LOC105244387"
500705589,"2",102639393,"Gm35719","predicted gene, 35719"
500705590,"2",17201,"Mc3r","melanocortin 3 receptor"
500705591,"2",105244388,"LOC105244388","uncharacterized LOC105244388"
500705592,"2",105244389,"LOC105244389","uncharacterized LOC105244389"
500705593,"2",102639473,"Gm14273","predicted gene 14273"
500705594,"2",67017,"Fam210b","family with sequence similarity 210, member B"
500705595,"2",20878,"Aurka","aurora kinase A"
500705596,"2",67337,"Cstf1","cleavage stimulation factor, 3'' pre-RNA, subunit 1"
500705597,"2",320664,"Cass4","Cas scaffolding protein family member 4"
500705598,"2",66404,"Rtfdc1","replication termination factor 2 domain containing 1"
500705599,"2",654821,"Gcnt7","glucosaminyl (N-acetyl) transferase family member 7"
500705600,"2",76426,"Fam209","family with sequence similarity 209"
500705601,"2",105244390,"LOC105244390","uncharacterized LOC105244390"
500705602,"2",629957,"Gm14303","predicted gene 14303"
500705603,"2",102639586,"Gm35864","predicted gene, 35864"
500705604,"2",21420,"Tfap2c","transcription factor AP-2, gamma"
500705605,"2",102639742,"Gm35982","predicted gene, 35982"
500705606,"2",102639816,"Gm36038","predicted gene, 36038"
500705607,"2",102639967,"Gm36156","predicted gene, 36156"
500705608,"2",102640105,"Gm36254","predicted gene, 36254"
500705609,"2",102640035,"LOC102640035","uncharacterized LOC102640035"
500705610,"2",12162,"Bmp7","bone morphogenetic protein 7"
500705611,"2",105244391,"LOC105244391","uncharacterized LOC105244391"
500705612,"2",26972,"Spo11","SPO11 meiotic protein covalently bound to DSB homolog (S. cerevisiae)"
500705613,"2",66679,"Rae1","RAE1 RNA export 1 homolog (S. pombe)"
500705614,"2",56190,"Rbm38","RNA binding motif protein 38"
500705615,"2",102640320,"Gm36417","predicted gene, 36417"
500705616,"2",102640215,"Gm36337","predicted gene, 36337"
500705617,"2",102640393,"Gm36462","predicted gene, 36462"
500705618,"2",105244392,"LOC105244392","uncharacterized LOC105244392"
500705619,"2",664799,"Ctcfl","CCCTC-binding factor (zinc finger protein)-like"
500705620,"2",74161,"Ctcflos","CCCTC-binding factor (zinc finger protein)-like, opposite strand"
500705621,"2",102640678,"Gm36691","predicted gene, 36691"
500705622,"2",102640757,"Gm36749","predicted gene, 36749"
500705623,"2",18534,"Pck1","phosphoenolpyruvate carboxykinase 1, cytosolic"
500705624,"2",58203,"Zbp1","Z-DNA binding protein 1"
500705625,"2",65112,"Pmepa1","prostate transmembrane protein, androgen induced 1"
500705626,"2",102640905,"Gm36859","predicted gene, 36859"
500705627,"2",102640976,"Gm36911","predicted gene, 36911"
500705628,"2",105244394,"LOC105244394","uncharacterized LOC105244394"
500705629,"2",102631549,"Gm29859","predicted gene, 29859"
500705630,"2",102631616,"Gm14642","predicted gene 14642"
500705631,"2",72221,"1700021F07Rik","RIKEN cDNA 1700021F07 gene"
500705632,"2",70065,"Ankrd60","ankyrin repeat domain 60"
500705633,"2",100043911,"Ppp4r1l-ps","protein phosphatase 4, regulatory subunit 1-like, pseudogene"
500705634,"2",19334,"Rab22a","RAB22A, member RAS oncogene family"
500705635,"2",102465173,"Mir6340","microRNA 6340"
500705636,"2",75485,"1700010B08Rik","RIKEN cDNA 1700010B08 gene"
500705637,"2",56491,"Vapb","vesicle-associated membrane protein, associated protein B and C"
500705638,"2",100417951,"Gm18917","predicted gene, 18917"
500705639,"2",105244395,"LOC105244395","uncharacterized LOC105244395"
500705640,"2",620189,"Gm14371","predicted gene 14371"
500705641,"2",102631760,"Gm30017","predicted gene, 30017"
500705642,"2",102631836,"Atp5k-ps2","ATP synthase, H+ transporting, mitochondrial F1F0 complex, subunit E, pseudogene 2"
500705643,"2",102631938,"Gm30143","predicted gene, 30143"
500705644,"2",664901,"Vamp7-ps","vesicle-associated membrane protein 7, pseudogene"
500705645,"2",228960,"Stx16","syntaxin 16"
500705646,"2",228961,"Npepl1","aminopeptidase-like 1"
500705647,"2",100038374,"Gm10714","predicted gene 10714"
500705648,"2",723906,"Mir296","microRNA 296"
500705649,"2",723832,"Mir298","microRNA 298"
500705650,"2",56802,"Nespas","neuroendocrine secretory protein antisense"
500705651,"2",14683,"Gnas","GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus"
500705652,"2",102632008,"Gm30189","predicted gene, 30189"
500705653,"2",57314,"Nelfcd","negative elongation factor complex member C/D, Th1l"
500705654,"2",64138,"Ctsz","cathepsin Z"
500705655,"2",105244396,"LOC105244396","uncharacterized LOC105244396"
500705656,"2",64903,"Rpl30-ps5","ribosomal protein L30, pseudogene 5"
500705657,"2",545486,"Tubb1","tubulin, beta 1 class VI"
500705658,"2",67126,"Atp5e","ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit"
500705659,"2",66390,"Slmo2","slowmo homolog 2 (Drosophila)"
500705660,"2",102641287,"LOC102641287","uncharacterized LOC102641287"
500705661,"2",105244397,"LOC105244397","uncharacterized LOC105244397"
500705662,"2",664967,"Vmn1r-ps1","vomeronasal 1 receptor, pseudogene 1"
500705663,"2",100043757,"Zfp831","zinc finger protein 831"
500705664,"2",13616,"Edn3","endothelin 3"
500705665,"2",102632360,"Gm14616","predicted gene 14616"
500705666,"2",102632473,"Gm30537","predicted gene, 30537"
500705667,"2",105244403,"LOC105244403","uncharacterized LOC105244403"
500705668,"2",102632545,"Gm30591","predicted gene, 30591"
500705669,"2",105244402,"LOC105244402","uncharacterized LOC105244402"
500705670,"2",105244401,"LOC105244401","zinc finger protein 878-like"
500705671,"2",105244399,"LOC105244399","105244399"
500705672,"2",664987,"Gm14393","predicted gene 14393"
500705673,"2",105244398,"LOC105244398","zinc finger protein 120-like"
500705674,"2",102632662,"Gm30680","predicted gene, 30680"
500705675,"2",665001,"Gm14391","predicted gene 14391"
500705676,"2",101055915,"LOC101055915","40S ribosomal protein S8-like"
500705677,"2",100503353,"Gm14440","predicted gene 14440"
500705678,"2",102633156,"LOC102633156","zinc finger protein 14-like"
500705679,"2",100043915,"Gm4724","predicted gene 4724"
500705680,"2",100503949,"Gm14306","predicted gene 14306"
500705681,"2",100504325,"Gm11007","predicted gene 11007"
500705682,"2",102639505,"LOC102639505","zinc finger protein 431-like"
500705683,"2",102639653,"LOC102639653","zinc finger protein 14-like"
500705684,"2",13999,"Gm14288","predicted gene 14288"
500705685,"2",100039036,"Rps8-ps2","ribosomal protein S8, pseudogene 2"
500705686,"2",100534288,"LOC100534288","zinc finger protein 937 pseudogene"
500705687,"2",626832,"Gm6710","predicted gene 6710"
500705688,"2",105247078,"LOC105247078","uncharacterized LOC105247078"
500705689,"2",667962,"Gm8898","predicted gene 8898"
500705690,"2",100039060,"0610010B08Rik","RIKEN cDNA 0610010B08 gene"
500705691,"2",102640026,"Gm16357","predicted gene 16357"
500705692,"2",102640281,"Gm36391","predicted gene, 36391"
500705693,"2",628147,"LOC628147","zinc finger protein 709-like"
500705694,"2",105247087,"LOC105247087","uncharacterized LOC105247087"
500705695,"2",100416182,"Gm17960","predicted gene, 17960"
500705696,"2",100504263,"Gm6182","100504263"
500705697,"2",105247086,"LOC105247086","uncharacterized LOC105247086"
500705698,"2",105247085,"LOC105247085","uncharacterized LOC105247085"
500705699,"2",100038953,"Gm1980","100038953"
500705700,"2",102640556,"Gm11009","predicted gene 11009"
500705701,"2",100302432,"Gm14435","predicted gene 14435"
500705702,"2",105246740,"LOC105246740","uncharacterized LOC105246740"
500705703,"2",668039,"Gm14434","predicted gene 14434"
500705704,"2",100303732,"Gm14431","predicted gene 14431"
500705705,"2",105246741,"LOC105246741","uncharacterized LOC105246741"
500705706,"2",100043381,"Gm14308","predicted gene 14308"
500705707,"2",100043387,"Gm14305","predicted gene 14305"
500705708,"2",100504146,"Gm14390","predicted gene 14390"
500705709,"2",100039123,"Gm14295","predicted gene 14295"
500705710,"2",102639412,"LOC102639412","zinc finger protein 709-like"
500705711,"2",628110,"Gm14408","predicted gene 14408"
500705712,"2",626877,"Gm14405","predicted gene 14405"
500705713,"2",105246742,"LOC105246742","uncharacterized LOC105246742"
500705714,"2",102639598,"LOC102639598","zinc finger protein 431-like"
500705715,"2",100416183,"Gm17961","predicted gene, 17961"
500705716,"2",627901,"Gm14419","predicted gene 14419"
500705717,"2",102639835,"Gm36055","predicted gene, 36055"
500705718,"2",102639713,"LOC102639713","zinc finger protein 120-like"
500705719,"2",100534275,"Gm14401","predicted gene 14401"
500705720,"2",628239,"Gm14411","predicted gene 14411"
500705721,"2",100043403,"Gm14410","predicted gene 14410"
500705722,"2",100039198,"Gm14400","predicted gene 14400"
500705723,"2",102640370,"Gm14409","predicted gene 14409"
500705724,"2",102640301,"LOC102640301","uncharacterized LOC102640301"
500705725,"2",105246745,"LOC105246745","uncharacterized LOC105246745"
500705726,"2",102640477,"Gm14412","102640477"
500705727,"2",105246744,"LOC105246744","uncharacterized LOC105246744"
500705728,"2",102640231,"Gm36348","predicted gene, 36348"
500705729,"2",668066,"Gm14418","predicted gene 14418"
500705730,"2",621442,"Gm14414","predicted gene 14414"
500705731,"2",628308,"Gm14420","predicted gene 14420"
500705732,"2",433520,"Gm14403","predicted gene 14403"
500705733,"2",105246743,"LOC105246743","uncharacterized LOC105246743"
500705734,"2",100504328,"Gm14406","predicted gene 14406"
500705735,"2",102633363,"LOC102633363","zinc finger protein 14-like"
500705736,"2",626802,"Gm14322","predicted gene 14322"
500705737,"2",105243790,"LOC105243790","uncharacterized LOC105243790"
500705738,"2",329575,"Gm14325","predicted gene 14325"
500705739,"2",433515,"Gm14323","predicted gene 14323"
500705740,"2",665205,"Gm14327","predicted gene 14327"
500705741,"2",78703,"C330013J21Rik","RIKEN cDNA C330013J21 gene"
500705742,"2",665211,"Gm14326","predicted gene 14326"
500705743,"2",102638674,"LOC102638674","zinc finger protein 26-like"
500705744,"2",105244421,"LOC105244421","uncharacterized LOC105244421"
500705745,"2",626848,"Etohi1","ethanol induced 1"
500705746,"2",353208,"Zfp931","zinc finger protein 931"
500705747,"2",102638857,"Gm35319","predicted gene, 35319"
500705748,"2",74189,"Phactr3","phosphatase and actin regulator 3"
500705749,"2",320558,"Sycp2","synaptonemal complex protein 2"
500705750,"2",100417516,"Gm18662","predicted gene, 18662"
500705751,"2",73771,"4930421P05Rik","RIKEN cDNA 4930421P05 gene"
500705752,"2",228966,"Ppp1r3d","protein phosphatase 1, regulatory subunit 3D"
500705753,"2",71532,"Fam217b","family with sequence similarity 217, member B"
500705754,"2",102639152,"Gm35532","predicted gene, 35532"
500705755,"2",381409,"Cdh26","cadherin-like 26"
500705756,"2",102639223,"Gm35582","predicted gene, 35582"
500705757,"2",105244422,"LOC105244422","uncharacterized LOC105244422"
500705758,"2",102639365,"Gm35695","predicted gene, 35695"
500705759,"2",102639519,"Gm35815","predicted gene, 35815"
500705760,"2",102639622,"Gm35888","predicted gene, 35888"
500705761,"2",665264,"Gm14314","predicted gene 14314"
500705762,"2",102639695,"Gm35948","predicted gene, 35948"
500705763,"2",100043168,"Gm14292","predicted gene 14292"
500705764,"2",100039413,"Gm14294","100039413"
500705765,"2",68175,"4930591A17Rik","RIKEN cDNA 4930591A17 gene"
500705766,"2",102639773,"Gm36004","predicted gene, 36004"
500705767,"2",12561,"Cdh4","cadherin 4"
500705768,"2",102640037,"Gm36206","predicted gene, 36206"
500705769,"2",102639852,"Gm36066","predicted gene, 36066"
500705770,"2",228980,"Taf4a","TAF4A RNA polymerase II, TATA box binding protein (TBP)-associated factor"
500705771,"2",66730,"4921531C22Rik","RIKEN cDNA 4921531C22 gene"
500705772,"2",241846,"Lsm14b","LSM14 homolog B (SCD6, S. cerevisiae)"
500705773,"2",26444,"Psma7","proteasome (prosome, macropain) subunit, alpha type 7"
500705774,"2",269397,"Ss18l1","synovial sarcoma translocation gene on chromosome 18-like 1"
500705775,"2",52856,"Mtg2","mitochondrial ribosome associated GTPase 2"
500705776,"2",99296,"Hrh3","histamine receptor H3"
500705777,"2",102633837,"Gm31567","predicted gene, 31567"
500705778,"2",228983,"Osbpl2","oxysterol binding protein-like 2"
500705779,"2",102631586,"Gm29886","predicted gene, 29886"
500705780,"2",56436,"Adrm1","adhesion regulating molecule 1"
500705781,"2",16776,"Lama5","laminin, alpha 5"
500705782,"2",102466785,"Mir7005","microRNA 7005"
500705783,"2",66481,"Rps21","ribosomal protein S21"
500705784,"2",100526556,"Mir3091","microRNA 3091"
500705785,"2",252966,"Cables2","CDK5 and Abl enzyme substrate 2"
500705786,"2",271887,"Rbbp8nl","RBBP8 N-terminal like"
500705787,"2",102631660,"Gm29943","predicted gene, 29943"
500705788,"2",14464,"Gata5","GATA binding protein 5"
500705789,"2",100036520,"Gata5os","GATA binding protein 5, opposite strand"
500705790,"2",102631727,"Gm29995","predicted gene, 29995"
500705791,"2",320485,"B230312C02Rik","RIKEN cDNA B230312C02 gene"
500705792,"2",622283,"Gm6307","predicted gene 6307"
500705793,"2",387136,"Mir1a-1","microRNA 1a-1"
500705794,"2",723954,"Mir133a-2","microRNA 133a-2"
500705795,"2",108115,"Slco4a1","solute carrier organic anion transporter family, member 4a1"
500705796,"2",102632097,"Gm30260","predicted gene, 30260"
500705797,"2",18216,"Ntsr1","neurotensin receptor 1"
500705798,"2",102631941,"Gm30144","predicted gene, 30144"
500705799,"2",73247,"Mrgbp","MRG/MORF4L binding protein"
500705800,"2",72075,"Ogfr","opioid growth factor receptor"
500705801,"2",12841,"Col9a3","collagen, type IX, alpha 3"
500705802,"2",277353,"Tcfl5","transcription factor-like 5 (basic helix-loop-helix)"
500705803,"2",102632205,"Gm30345","predicted gene, 30345"
500705804,"2",23856,"Dido1","death inducer-obliterator 1"
500705805,"2",76425,"Gid8","GID complex subunit 8 homolog (S. cerevisiae)"
500705806,"2",102632363,"Gm30455","predicted gene, 30455"
500705807,"2",228993,"Slc17a9","solute carrier family 17, member 9"
500705808,"2",140489,"Bhlhe23","basic helix-loop-helix family, member e23"
500705809,"2",102632665,"Gm14344","predicted gene 14344"
500705810,"2",102632741,"Gm14342","predicted gene 14342"
500705811,"2",723951,"Mir124a-3","microRNA 124a-3"
500705812,"2",228994,"Ythdf1","YTH domain family 1"
500705813,"2",329581,"Birc7","baculoviral IAP repeat-containing 7 (livin)"
500705814,"2",58237,"Nkain4","Na+/K+ transporting ATPase interacting 4"
500705815,"2",228998,"Arfgap1","ADP-ribosylation factor GTPase activating protein 1"
500705816,"2",73368,"Col20a1","collagen, type XX, alpha 1"
500705817,"2",102632823,"Gm30797","predicted gene, 30797"
500705818,"2",11438,"Chrna4","cholinergic receptor, nicotinic, alpha polypeptide 4"
500705819,"2",16536,"Kcnq2","potassium voltage-gated channel, subfamily Q, member 2"
500705820,"2",13628,"Eef1a2","eukaryotic translation elongation factor 1 alpha 2"
500705821,"2",66496,"Ppdpf","pancreatic progenitor cell differentiation and proliferation factor homolog (zebrafish)RIKEN cDNA 2700038C09 gene"
500705822,"2",20459,"Ptk6","PTK6 protein tyrosine kinase 6"
500705823,"2",20811,"Srms","src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites"
500705824,"2",105244424,"LOC105244424","uncharacterized LOC105244424"
500705825,"2",332713,"BC051628","cDNA sequence BC051628"
500705826,"2",229003,"Helz2","helicase with zinc finger 2, transcriptional coactivator"
500705827,"2",229004,"Gmeb2","glucocorticoid modulatory element binding protein 2"
500705828,"2",269400,"Rtel1","regulator of telomere elongation helicase 1"
500705829,"2",100417050,"Gm7645","predicted gene 7645"
500705830,"2",20262,"Stmn3","stathmin-like 3"
500705831,"2",76688,"Arfrp1","ADP-ribosylation factor related protein 1"
500705832,"2",229007,"Zgpat","zinc finger, CCCH-type with G patch domain"
500705833,"2",72147,"Zbtb46","zinc finger and BTB domain containing 46"
500705834,"2",72699,"Lime1","Lck interacting transmembrane adaptor 1"
500705835,"2",329584,"Slc2a4rg-ps","Slc2a4 regulator, pseudogene"
500705836,"2",241850,"Abhd16b","abhydrolase domain containing 16B"
500705837,"2",66314,"Tpd52l2","tumor protein D52-like 2"
500705838,"2",13002,"Dnajc5","DnaJ (Hsp40) homolog, subfamily C, member 5"
500705839,"2",68556,"Uckl1","uridine-cytidine kinase 1-like 1"
500705840,"2",100271841,"Uckl1os","uridine-cytidine kinase 1-like 1, opposite strand"
500705841,"2",269401,"Znf512b","zinc finger protein 512B"
500705842,"2",102465608,"Mir7006","microRNA 7006"
500705843,"2",229011,"Samd10","sterile alpha motif domain containing 10"
500705844,"2",68879,"Prpf6","PRP6 pre-mRNA splicing factor 6 homolog (yeast)"
500705845,"2",101056205,"Gm29797","predicted gene, 29797"
500705846,"2",20672,"Sox18","SRY (sex determining region Y)-box 18"
500705847,"2",21400,"Tcea2","transcription elongation factor A (SII), 2"
500705848,"2",56470,"Rgs19","regulator of G-protein signaling 19"
500705849,"2",277496,"Lkaaear1","LKAAEAR motif containing 1 (IKAAEAR murine motif)"
500705850,"2",18389,"Oprl1","opioid receptor-like 1"
500705851,"2",665538,"Gm14489","predicted gene 14489"
500705852,"2",17932,"Myt1","myelin transcription factor 1"
500705853,"2",100417910,"Gm18895","predicted gene, 18895"
500705854,"2",245867,"Pcmtd2","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2"
500705855,"2",67005,"Polr3k","polymerase (RNA) III (DNA directed) polypeptide K"
500705856,"2",432881,"Gm5466","predicted gene 5466"
500705857,"2",105244425,"LOC105244425","uncharacterized LOC105244425"
500705858,"2",105244426,"LOC105244426","zinc finger protein 514-like"
500705859,"2",672125,"Gm14496","predicted gene 14496"
500705860,"3",667655,"Gm8747","predicted gene 8747"
500705861,"3",30942,"Hnf4g","hepatocyte nuclear factor 4, gamma"
500705862,"3",383815,"Rps24-ps2","ribosomal protein S24, pseudogene 2"
500705863,"3",100039157,"Gm2071","predicted gene 2071"
500705864,"3",100039167,"Gm2077","100039167"
500705865,"3",100417855,"Gm8775","predicted gene 8775"
500705866,"3",102637136,"Gm34023","102637136"
500705867,"3",105246746,"LOC105246746","uncharacterized LOC105246746"
500705868,"3",100503859,"1110015O18Rik","RIKEN cDNA 1110015O18 gene"
500705869,"3",620283,"Gm6140","predicted gene 6140"
500705870,"3",100503882,"Gm17308","predicted gene, 17308"
500705871,"3",72608,"2700069I18Rik","RIKEN cDNA 2700069I18 gene"
500705872,"3",80892,"Zfhx4","zinc finger homeodomain 4"
500705873,"3",105246759,"LOC105246759","uncharacterized LOC105246759"
500705874,"3",78039,"4930555M17Rik","RIKEN cDNA 4930555M17 gene"
500705875,"3",19302,"Pex2","peroxisomal biogenesis factor 2"
500705876,"3",667759,"Gm8797","predicted pseudogene 8797"
500705877,"3",101055851,"Gm29732","predicted gene, 29732"
500705878,"3",100416136,"Gm17934","predicted gene, 17934"
500705879,"3",620570,"Gm6162","predicted gene 6162"
500705880,"3",105246747,"LOC105246747","uncharacterized LOC105246747"
500705881,"3",100417510,"Gm18658","predicted gene, 18658"
500705882,"3",383818,"Gm5272","predicted gene 5272"
500705883,"3",105246748,"LOC105246748","uncharacterized LOC105246748"
500705884,"3",69347,"1700008P02Rik","RIKEN cDNA 1700008P02 gene"
500705885,"3",404374,"Olfr289-ps1","olfactory receptor 289, pseudogene 1"
500705886,"3",105246749,"LOC105246749","uncharacterized LOC105246749"
500705887,"3",667801,"Gm8823","667801"
500705888,"3",18767,"Pkia","protein kinase inhibitor, alpha"
500705889,"3",667807,"Gm8826","predicted gene 8826"
500705890,"3",67306,"Zc2hc1a","zinc finger, C2HC-type containing 1A"
500705891,"3",16196,"Il7","interleukin 7"
500705892,"3",102634900,"LOC102634900","uncharacterized LOC102634900"
500705893,"3",105246750,"LOC105246750","uncharacterized LOC105246750"
500705894,"3",101055938,"Gm29747","101055938"
500705895,"3",75476,"1700010I02Rik","RIKEN cDNA 1700010I02 gene"
500705896,"3",383820,"5330432E05Rik","RIKEN cDNA 5330432E05 gene"
